year,day,length,avg_weight,count,missing_scales,fish_nearby,income,label
2018.0,34.0,144.0,0.35954833,6877.0,0.0,2.0,6.78,0.0
2017.0,173.0,0.0,0.5,1.0,0.0,1.0,4.99057,0.0
2017.0,37.0,4.0,0.44444445,3.0,0.0,2.0,6.069,1.0
2016.0,127.0,2.0,0.5,1.0,0.0,2.0,12.5,1.0
2014.0,229.0,144.0,1.1124897e-06,1069.0,1069.0,2.0,6.07,0.0
2013.0,273.0,2.0,1.0,1.0,1.0,4.0,213.6,1.0
2015.0,252.0,4.0,0.08928572,2.0,0.0,1.0,29.4,1.0
2013.0,183.0,0.0,0.5,1.0,0.0,1.0,4.3,0.0
2016.0,200.0,4.0,1.0,1.0,0.0,2.0,1285.4799,0.0
2013.0,71.0,0.0,0.5,1.0,0.0,2.0,1995.3812,0.0
2016.0,207.0,144.0,0.017322255,2935.0,0.0,1.0,20.0,1.0
2018.0,17.0,0.0,0.5,1.0,0.0,1.0,21.182997,0.0
2014.0,67.0,144.0,0.0009312979,1269.0,1261.0,2.0,13.002,0.0
2016.0,233.0,0.0,0.5,1.0,0.0,2.0,12.0,1.0
2015.0,243.0,8.0,0.35,2.0,0.0,2.0,60.52251,1.0
2011.0,340.0,90.0,0.23495509,319.0,0.0,2.0,179.8,0.0
2012.0,338.0,0.0,1.0,1.0,0.0,1.0,500.0,0.0
2014.0,116.0,102.0,2.75,5.0,0.0,3.0,18.153,1.0
2014.0,87.0,16.0,2.0703125,5.0,0.0,2.0,419.289,1.0
2013.0,155.0,2.0,0.2857143,3.0,0.0,2.0,7.88,1.0
2016.0,95.0,144.0,0.04318166,4932.0,3869.0,1.0,51.0,1.0
2016.0,137.0,0.0,0.5,1.0,0.0,1.0,30.996,0.0
2016.0,339.0,0.0,1.0,1.0,0.0,1.0,3.228725,0.0
2016.0,133.0,144.0,0.0019004896,2267.0,0.0,2.0,12.0,1.0
2016.0,60.0,144.0,0.2,7713.0,0.0,2.0,20.767,0.0
2017.0,87.0,144.0,0.38917172,1770.0,0.0,2.0,8.0,1.0
2014.0,131.0,0.0,0.5,1.0,0.0,2.0,75.1545,0.0
2013.0,22.0,0.0,0.5,1.0,0.0,2.0,279.8255,0.0
2017.0,348.0,8.0,0.125,1.0,0.0,2.0,461.8277,0.0
2018.0,139.0,0.0,0.16666667,1.0,0.0,2.0,3.6905212,0.0
2016.0,224.0,0.0,1.0,1.0,0.0,1.0,40.0,1.0
2017.0,318.0,106.0,1.4901161e-08,1.0,0.0,2.0,986.2906,0.0
2012.0,245.0,10.0,0.015625,1.0,0.0,2.0,3.9630847,1.0
2016.0,45.0,144.0,0.0039920774,5532.0,2494.0,1.0,25.600983,0.0
2017.0,235.0,0.0,1.0,1.0,0.0,2.0,4.754491,0.0
2012.0,267.0,4.0,1.25,2.0,0.0,5.0,53.15072,1.0
2017.0,354.0,12.0,0.0024509805,1.0,0.0,2.0,10.0,0.0
2012.0,26.0,2.0,0.022755807,86.0,0.0,1.0,20.1,0.0
2016.0,207.0,6.0,0.1127248,3.0,0.0,1.0,20.0,1.0
2014.0,91.0,144.0,0.0045180297,841.0,841.0,2.0,13.0,0.0
2013.0,181.0,0.0,1.0,1.0,0.0,2.0,10.0,0.0
2015.0,294.0,144.0,0.18806888,1706.0,0.0,1.0,12.506816,1.0
2016.0,69.0,4.0,0.5,1.0,0.0,1.0,5.0,1.0
2016.0,162.0,4.0,0.125,1.0,0.0,2.0,12.0,1.0
2013.0,320.0,0.0,0.5,1.0,0.0,1.0,3.2016535,1.0
2014.0,66.0,0.0,1.0,1.0,0.0,1.0,3.5,1.0
2014.0,69.0,0.0,1.0,1.0,0.0,1.0,3.7978988,1.0
2014.0,181.0,0.0,1.0,1.0,0.0,1.0,3.31,1.0
2013.0,316.0,22.0,2.3526552,32.0,0.0,4.0,120.0,1.0
2013.0,315.0,8.0,0.23115079,4.0,0.0,2.0,20.0,1.0
2014.0,62.0,0.0,0.016666668,1.0,0.0,1.0,3.87264,0.0
2013.0,290.0,12.0,0.0078125,2.0,0.0,1.0,20.0,1.0
2013.0,320.0,0.0,1.0,1.0,0.0,1.0,6.2098503,1.0
2015.0,228.0,144.0,0.0035190908,2371.0,2371.0,4.0,84.07862,0.0
2015.0,5.0,144.0,0.20391507,1268.0,0.0,2.0,15.42,0.0
2017.0,232.0,144.0,0.7007399,4924.0,0.0,2.0,12.526993,0.0
2017.0,222.0,144.0,0.6583804,2302.0,0.0,2.0,998.55664,0.0
2012.0,15.0,12.0,0.0052083335,1.0,0.0,1.0,10.0,0.0
2016.0,88.0,144.0,0.0017258383,2426.0,2426.0,2.0,108.79481,0.0
2013.0,70.0,2.0,0.25,1.0,0.0,2.0,15.0476,0.0
2012.0,357.0,0.0,1.0,1.0,0.0,1.0,5.9024596,0.0
2015.0,275.0,144.0,0.00035664166,4006.0,3754.0,2.0,14.354,0.0
2014.0,218.0,4.0,0.125,1.0,0.0,1.0,67.28181,0.0
2012.0,28.0,4.0,0.125,1.0,0.0,2.0,1056.4147,0.0
2014.0,85.0,4.0,0.032407407,2.0,0.0,1.0,5.0,1.0
2016.0,264.0,10.0,0.0625,1.0,0.0,2.0,8.173,1.0
2013.0,278.0,16.0,2.34599,11.0,0.0,8.0,38.964,1.0
2014.0,133.0,124.0,3.5762787e-07,2.0,1.0,4.0,330.0,1.0
2013.0,265.0,4.0,1.0,1.0,0.0,2.0,8.9,1.0
2011.0,357.0,12.0,0.44694656,54.0,0.0,3.0,47.656548,1.0
2014.0,171.0,16.0,2.88125,13.0,4.0,11.0,52.437992,0.0
2016.0,222.0,0.0,0.33333334,1.0,0.0,2.0,11.972,1.0
2014.0,272.0,144.0,0.011091848,2259.0,1848.0,2.0,11.062484,0.0
2016.0,153.0,144.0,0.0006265964,3254.0,0.0,2.0,12.5,1.0
2014.0,97.0,144.0,0.097678035,1242.0,462.0,2.0,3.66771,0.0
2018.0,274.0,2.0,0.25,1.0,0.0,2.0,4.0,0.0
2014.0,146.0,144.0,0.330118,1357.0,18.0,1.0,87.0,1.0
2012.0,166.0,0.0,0.5,1.0,0.0,1.0,2004.2235,0.0
2016.0,314.0,6.0,0.018518519,1.0,0.0,1.0,6.7195234,1.0
2016.0,247.0,0.0,0.33333334,1.0,0.0,2.0,559.2478,0.0
2016.0,81.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0
2016.0,254.0,76.0,2.9802322e-08,1.0,0.0,2.0,10.0,1.0
2016.0,236.0,6.0,0.125,1.0,0.0,2.0,15.0,1.0
2016.0,260.0,8.0,0.25,1.0,0.0,2.0,20.0,1.0
2011.0,132.0,0.0,1.0,1.0,0.0,1.0,20.0,0.0
2015.0,43.0,10.0,0.03125,1.0,0.0,1.0,33.0,1.0
2014.0,97.0,144.0,0.26331893,1443.0,922.0,2.0,200.0,1.0
2016.0,139.0,10.0,0.0625,1.0,0.0,2.0,12.0,1.0
2013.0,295.0,26.0,4.0819445,11.0,0.0,8.0,61.889,1.0
2018.0,28.0,126.0,0.00024414062,1.0,0.0,2.0,11.118506,0.0
2017.0,235.0,144.0,0.17001987,8922.0,0.0,2.0,3.0,0.0
2013.0,356.0,6.0,0.375,2.0,0.0,2.0,22.855,0.0
2015.0,150.0,0.0,0.5,1.0,0.0,1.0,3.0006726,0.0
2017.0,300.0,0.0,0.5,1.0,0.0,1.0,30.0,0.0
2015.0,240.0,144.0,0.068857454,1648.0,1643.0,22.0,114.19235,1.0
2011.0,56.0,30.0,0.125,1.0,0.0,2.0,167.7,0.0
2014.0,329.0,144.0,0.028571276,1833.0,1830.0,2.0,12.115109,0.0
2015.0,71.0,2.0,5.0,4.0,4.0,5.0,64.39458,1.0
2017.0,230.0,8.0,0.5,1.0,0.0,2.0,157.93764,0.0
2013.0,222.0,24.0,0.75878906,7.0,0.0,4.0,21.96,1.0
2016.0,42.0,144.0,0.82235354,5343.0,813.0,3.0,54.58,0.0
2018.0,139.0,0.0,1.0,1.0,0.0,1.0,15.608924,0.0
2013.0,251.0,0.0,1.0,1.0,0.0,1.0,35.85859,1.0
2016.0,177.0,0.0,0.5,1.0,0.0,2.0,5.5851026,1.0
2013.0,189.0,12.0,0.078125,2.0,0.0,2.0,10.0,1.0
2011.0,29.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0
2015.0,104.0,4.0,0.017857144,1.0,0.0,2.0,9.638189,0.0
2012.0,144.0,50.0,1.2558674e-12,1.0,0.0,1.0,4.416351,0.0
2016.0,84.0,30.0,0.004174805,13.0,0.0,1.0,10.0,1.0
2015.0,281.0,8.0,0.1875,3.0,0.0,2.0,29.4,1.0
2014.0,5.0,144.0,0.2884588,1772.0,1148.0,4.0,165.71939,1.0
2013.0,298.0,10.0,0.86875,7.0,0.0,2.0,40.0,1.0
2016.0,69.0,0.0,1.0,1.0,0.0,2.0,40.0,1.0
2014.0,223.0,144.0,0.00020943761,1057.0,1057.0,2.0,5.321,0.0
2015.0,197.0,2.0,0.083333336,1.0,0.0,2.0,5.0,0.0
2016.0,329.0,0.0,0.5,1.0,0.0,2.0,8.444481,1.0
2014.0,81.0,0.0,0.5,1.0,0.0,2.0,11.143,1.0
2011.0,32.0,10.0,0.03125,2.0,0.0,1.0,10.8,0.0
2014.0,76.0,0.0,1.0,1.0,0.0,2.0,3.2,1.0
2013.0,317.0,98.0,9.317791e-10,1.0,1.0,3.0,30.0,1.0
2012.0,180.0,0.0,1.0,1.0,0.0,1.0,90.3152,0.0
2013.0,101.0,16.0,0.06221065,9.0,0.0,2.0,9.88,0.0
2016.0,228.0,0.0,1.0,1.0,0.0,1.0,40.0,1.0
2011.0,31.0,0.0,0.5,1.0,0.0,1.0,19.8,0.0
2013.0,332.0,4.0,0.16666667,1.0,0.0,1.0,3.0,1.0
2016.0,141.0,80.0,1.5258789e-05,1.0,0.0,2.0,12.5,1.0
2017.0,33.0,144.0,0.2586404,5686.0,0.0,1.0,18.0,0.0
2018.0,233.0,144.0,0.11082805,5275.0,0.0,2.0,79.49482,0.0
2015.0,70.0,12.0,3.625,7.0,0.0,7.0,102.82024,1.0
2016.0,241.0,2.0,1.0,2.0,0.0,1.0,20.0,1.0
2017.0,206.0,0.0,0.5,1.0,0.0,1.0,1299.9962,0.0
2013.0,322.0,38.0,0.00012397766,2.0,0.0,1.0,5.0,1.0
2011.0,182.0,100.0,1.7500153,22.0,0.0,2.0,28.94,0.0
2014.0,176.0,4.0,0.5,1.0,0.0,1.0,3.7564802,1.0
2017.0,153.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0
2016.0,131.0,6.0,0.004416692,2.0,0.0,2.0,12.499,1.0
2015.0,234.0,144.0,0.0022659844,1507.0,1354.0,2.0,26.087809,0.0
2014.0,92.0,0.0,1.0,1.0,0.0,1.0,6.519664,1.0
2016.0,128.0,54.0,0.001953125,1.0,0.0,2.0,12.5,1.0
2015.0,251.0,0.0,1.0,1.0,0.0,1.0,21.0,1.0
2014.0,73.0,144.0,0.99490553,882.0,702.0,2.0,96.66498,1.0
2016.0,34.0,0.0,0.5,1.0,0.0,2.0,14.41564,1.0
2013.0,9.0,0.0,0.5,1.0,0.0,2.0,70.54418,0.0
2015.0,191.0,144.0,0.025076628,4582.0,0.0,1.0,25.5,1.0
2015.0,293.0,46.0,4.7683716e-07,1.0,0.0,2.0,919.6508,0.0
2012.0,265.0,80.0,0.00022892933,77.0,0.0,1.0,75.1,0.0
2013.0,325.0,0.0,1.0,1.0,0.0,1.0,10.00593,1.0
2014.0,287.0,18.0,0.015625,1.0,0.0,2.0,145.73836,0.0
2017.0,158.0,144.0,0.010570732,7111.0,0.0,1.0,4.8789024,0.0
2016.0,80.0,20.0,0.125,1.0,0.0,1.0,30.199,1.0
2015.0,104.0,144.0,0.060034733,1162.0,0.0,2.0,3.156107,0.0
2016.0,321.0,4.0,0.16666667,1.0,0.0,2.0,10.0,1.0
2014.0,147.0,144.0,0.03085429,1372.0,1315.0,2.0,102.15097,0.0
2016.0,51.0,46.0,0.0041322354,2.0,0.0,1.0,9.999,1.0
2018.0,296.0,2.0,1.0,1.0,0.0,1.0,15.298445,0.0
2016.0,143.0,26.0,0.28306025,10.0,10.0,11.0,1617.8348,0.0
2012.0,316.0,2.0,0.0021691974,1.0,0.0,1.0,4.1735883,0.0
2014.0,123.0,132.0,0.5978544,19.0,10.0,2.0,17.591797,1.0
2017.0,101.0,10.0,0.0026041667,1.0,1.0,2.0,8.0,1.0
2015.0,242.0,30.0,0.013220165,11.0,0.0,2.0,10.432213,0.0
2015.0,289.0,26.0,0.032886904,11.0,0.0,2.0,10.866,0.0
2016.0,103.0,144.0,2.6251353e-06,1050.0,0.0,2.0,3.2581012,0.0
2016.0,131.0,2.0,1.0,1.0,0.0,2.0,12.5,1.0
2016.0,45.0,144.0,0.93462586,64.0,0.0,2.0,1736.6431,0.0
2013.0,25.0,2.0,0.5,1.0,0.0,2.0,193.4,0.0
2014.0,142.0,0.0,1.0,1.0,0.0,2.0,3.2009451,1.0
2017.0,104.0,144.0,0.26759002,4980.0,0.0,2.0,16.0,1.0
2012.0,8.0,4.0,0.01923077,1.0,0.0,1.0,50.0,0.0
2016.0,325.0,4.0,0.0044247787,1.0,0.0,2.0,6.1510477,0.0
2014.0,107.0,6.0,0.5,1.0,0.0,2.0,46.7,1.0
2015.0,162.0,50.0,0.7524284,46.0,0.0,2.0,44.4,1.0
2014.0,135.0,16.0,0.5,6.0,0.0,2.0,19.764566,1.0
2018.0,233.0,0.0,0.09090909,1.0,0.0,2.0,5.811361,0.0
2014.0,300.0,144.0,0.87598515,2079.0,0.0,2.0,13.690286,0.0
2011.0,78.0,2.0,0.5,1.0,1.0,2.0,1959.7,0.0
2014.0,164.0,0.0,1.0,1.0,0.0,1.0,279.0,1.0
2014.0,94.0,0.0,1.0,1.0,0.0,2.0,99.9,1.0
2014.0,55.0,8.0,1.0,1.0,0.0,2.0,4.485,1.0
2014.0,255.0,144.0,0.009986054,1595.0,1591.0,2.0,34.44,0.0
2015.0,92.0,10.0,0.015625,3.0,0.0,2.0,18.817528,0.0
2014.0,72.0,4.0,1.25,2.0,0.0,3.0,8.98108,1.0
2017.0,235.0,4.0,0.19444445,2.0,0.0,1.0,5.2332206,0.0
2012.0,80.0,2.0,0.019295301,63.0,0.0,1.0,7.8,0.0
2013.0,179.0,34.0,3.362168,68.0,19.0,10.0,793.14404,1.0
2016.0,112.0,14.0,5.787037e-05,1.0,0.0,1.0,41.0,1.0
2011.0,216.0,78.0,7.832662e-09,41.0,0.0,1.0,10.0,0.0
2013.0,61.0,144.0,0.4419267,3549.0,3445.0,2.0,42.484203,0.0
2018.0,323.0,6.0,0.5,1.0,0.0,2.0,3.1626494,0.0
2013.0,345.0,0.0,0.5,1.0,0.0,1.0,230.0,1.0
2016.0,138.0,32.0,0.00012207031,1.0,0.0,2.0,12.0,1.0
2013.0,67.0,0.0,0.2,1.0,0.0,2.0,3.1972158,1.0
2013.0,359.0,0.0,1.0,1.0,0.0,2.0,3.1,1.0
2013.0,362.0,144.0,2.5,556.0,0.0,2.0,143.011,1.0
2014.0,139.0,8.0,0.0025,1.0,0.0,2.0,5.0,0.0
2016.0,329.0,0.0,1.0,1.0,0.0,1.0,3.7307324,0.0
2015.0,327.0,28.0,4.5776367e-05,2.0,0.0,1.0,30.576338,0.0
2016.0,178.0,6.0,0.75,2.0,0.0,2.0,20.0,1.0
2015.0,152.0,144.0,0.008059367,2506.0,0.0,1.0,21.7,1.0
2017.0,4.0,0.0,1.0,1.0,0.0,2.0,8.4,0.0
2015.0,100.0,144.0,0.0009983475,2493.0,2081.0,2.0,4.056,0.0
2014.0,139.0,2.0,0.5,1.0,0.0,1.0,4.48,1.0
2016.0,77.0,8.0,0.083333336,3.0,0.0,1.0,5.0,1.0
2015.0,192.0,14.0,0.0026041667,2.0,0.0,1.0,24.478992,1.0
2018.0,205.0,0.0,0.16666667,1.0,0.0,2.0,1000.0,0.0
2017.0,142.0,40.0,3.0517578e-05,1.0,0.0,1.0,5.0,1.0
2012.0,152.0,0.0,1.0,1.0,0.0,2.0,22.362665,0.0
2011.0,192.0,70.0,2.9802322e-08,1.0,0.0,2.0,38.896,0.0
2013.0,29.0,2.0,0.25,1.0,0.0,2.0,10.0,0.0
2016.0,314.0,0.0,0.5,1.0,0.0,2.0,10.0,1.0
2011.0,230.0,0.0,0.060606062,2.0,0.0,2.0,20.876669,0.0
2017.0,25.0,144.0,0.3099922,2055.0,0.0,2.0,10.0,1.0
2014.0,71.0,0.0,0.5,1.0,0.0,1.0,21.0,1.0
2014.0,82.0,144.0,2.2245965,923.0,8.0,9.0,73.18662,1.0
2016.0,251.0,0.0,0.5,1.0,0.0,2.0,8.0,1.0
2017.0,270.0,144.0,0.18480743,3649.0,1.0,4.0,20.0,0.0
2016.0,183.0,144.0,0.089699194,3062.0,0.0,2.0,7.943,1.0
2016.0,197.0,144.0,0.69182575,4455.0,0.0,1.0,20.0,1.0
2016.0,176.0,0.0,1.0,1.0,0.0,2.0,12.0,1.0
2016.0,285.0,144.0,1.7909775e-08,6593.0,0.0,1.0,30.0,1.0
2017.0,94.0,0.0,0.5,1.0,0.0,1.0,3.0885038,0.0
2014.0,197.0,4.0,0.25,1.0,0.0,1.0,144.67795,0.0
2016.0,317.0,8.0,0.5,1.0,0.0,2.0,153.12602,0.0
2012.0,192.0,114.0,0.38858885,80.0,0.0,1.0,169.4,0.0
2014.0,258.0,144.0,0.015556698,1936.0,1788.0,2.0,10.899577,0.0
2018.0,328.0,2.0,0.25,1.0,0.0,2.0,7.54,0.0
2017.0,101.0,144.0,18.073719,7737.0,7480.0,2.0,5513.6387,0.0
2012.0,19.0,14.0,0.5,1.0,0.0,2.0,27.11,0.0
2016.0,146.0,58.0,0.7232666,8.0,1.0,2.0,8.995492,1.0
2013.0,178.0,2.0,0.5,1.0,0.0,1.0,188.102,1.0
2018.0,258.0,52.0,0.125,1.0,0.0,2.0,19.77869,0.0
2013.0,275.0,28.0,0.16015625,3.0,0.0,2.0,5.0,1.0
2012.0,350.0,0.0,0.06666667,1.0,0.0,2.0,5.0459986,1.0
2018.0,140.0,144.0,0.41666666,2882.0,0.0,2.0,161.86195,0.0
2014.0,95.0,10.0,0.53571427,2.0,0.0,3.0,16.206417,1.0
2015.0,85.0,6.0,1.0,1.0,0.0,2.0,8.289527,0.0
2013.0,151.0,144.0,0.5865226,2773.0,2722.0,3.0,165.44751,0.0
2015.0,345.0,24.0,0.09375,3.0,0.0,1.0,3.3,0.0
2015.0,188.0,0.0,0.5,1.0,0.0,2.0,3.952008,0.0
2017.0,34.0,74.0,0.0009765625,1.0,0.0,2.0,10.0,1.0
2016.0,78.0,2.0,1.0,2.0,0.0,2.0,30.0,1.0
2011.0,45.0,2.0,0.5,1.0,0.0,2.0,350.0,0.0
2016.0,76.0,6.0,0.125,1.0,0.0,2.0,5.0,1.0
2018.0,125.0,0.0,0.05,1.0,0.0,1.0,9.295577,0.0
2015.0,18.0,0.0,0.5,1.0,0.0,2.0,3.416067,0.0
2018.0,32.0,0.0,1.0,1.0,0.0,1.0,5.3906,0.0
2013.0,122.0,0.0,1.0,1.0,0.0,1.0,68.10007,0.0
2016.0,174.0,6.0,1.0,2.0,0.0,2.0,12.0,1.0
2014.0,105.0,144.0,0.10086205,1928.0,1928.0,2.0,18.0,1.0
2018.0,49.0,0.0,0.5,1.0,0.0,1.0,5.0,0.0
2015.0,303.0,0.0,0.5,1.0,0.0,2.0,18.2,0.0
2013.0,330.0,0.0,0.5,1.0,0.0,2.0,17.074152,1.0
2017.0,349.0,0.0,0.5,1.0,0.0,2.0,5.0,0.0
2017.0,272.0,6.0,0.083333336,1.0,0.0,2.0,34.304695,0.0
2014.0,236.0,144.0,4.8473567e-09,968.0,968.0,2.0,11.428,0.0
2017.0,81.0,6.0,0.125,1.0,0.0,2.0,8.0,1.0
2011.0,55.0,12.0,0.0078125,1.0,0.0,1.0,10.2,0.0
2014.0,327.0,144.0,0.00010357302,487.0,487.0,2.0,9.40303,0.0
2014.0,94.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
2016.0,64.0,8.0,0.95,8.0,0.0,1.0,40.0,1.0
2017.0,9.0,22.0,0.0004960318,10.0,0.0,2.0,7.352,1.0
2014.0,151.0,6.0,0.125,2.0,0.0,1.0,9.0,1.0
2012.0,158.0,0.0,0.5,1.0,0.0,1.0,20.0,0.0
2016.0,307.0,0.0,0.5,1.0,0.0,2.0,8.0,1.0
2013.0,329.0,8.0,0.5625,2.0,0.0,3.0,32.758404,1.0
2013.0,293.0,0.0,1.0,1.0,0.0,1.0,112.3267,0.0
2013.0,316.0,2.0,0.5,3.0,0.0,1.0,10.0,1.0
2015.0,306.0,0.0,0.5,1.0,0.0,2.0,5.0,0.0
2014.0,129.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0
2016.0,274.0,144.0,1.530433e-05,2325.0,0.0,1.0,1124.4911,0.0
2016.0,249.0,8.0,0.6666667,3.0,0.0,2.0,31.25684,0.0
2016.0,159.0,144.0,0.0016836675,1919.0,0.0,2.0,12.0,1.0
2017.0,9.0,0.0,0.05882353,1.0,0.0,1.0,1547.8204,0.0
2013.0,191.0,2.0,1.0,1.0,1.0,4.0,40.01,1.0
2016.0,211.0,2.0,0.5,1.0,0.0,1.0,40.0,1.0
2012.0,261.0,0.0,1.0,1.0,0.0,1.0,100.0,0.0
2017.0,62.0,8.0,0.0034722222,1.0,0.0,2.0,10.0,1.0
2017.0,47.0,144.0,0.0003472899,3397.0,0.0,2.0,8.0,1.0
2016.0,82.0,144.0,1.3412591,3553.0,0.0,2.0,192.66893,0.0
2016.0,257.0,144.0,0.05173853,1209.0,0.0,2.0,8.20302,1.0
2014.0,120.0,12.0,0.375,2.0,0.0,1.0,30.50852,1.0
2016.0,270.0,0.0,1.0,1.0,0.0,2.0,19.021,0.0
2017.0,93.0,144.0,0.0047329394,2795.0,0.0,1.0,4.903271,0.0
2017.0,65.0,44.0,0.001953125,1.0,0.0,2.0,10.0,1.0
2014.0,3.0,130.0,0.014339676,2144.0,0.0,2.0,14.471212,0.0
2016.0,331.0,8.0,0.5083333,2.0,0.0,2.0,8.302589,0.0
2016.0,154.0,2.0,1.0,1.0,0.0,2.0,12.5,1.0
2013.0,91.0,0.0,1.0,1.0,0.0,2.0,10.3,1.0
2016.0,77.0,0.0,0.125,1.0,0.0,1.0,6.4149647,0.0
2011.0,154.0,14.0,0.90676767,19.0,0.0,2.0,30.0,0.0
2016.0,287.0,2.0,0.5,1.0,0.0,2.0,10.0,1.0
2014.0,79.0,6.0,0.5,1.0,0.0,2.0,5.0,1.0
2011.0,264.0,0.0,1.0,1.0,0.0,2.0,18.703014,0.0
2016.0,301.0,4.0,1.3333334,2.0,2.0,5.0,272.04764,0.0
2014.0,92.0,144.0,4.1773243,2145.0,1565.0,14.0,49.558,0.0
2011.0,352.0,4.0,0.125,1.0,0.0,2.0,935.3846,0.0
2012.0,25.0,0.0,0.5,1.0,0.0,1.0,55.6,0.0
2013.0,138.0,10.0,0.03125,1.0,0.0,1.0,5.6,0.0
2016.0,126.0,2.0,2.0,2.0,0.0,4.0,14.32,1.0
2012.0,220.0,2.0,0.25,1.0,0.0,1.0,50.0,0.0
2016.0,71.0,0.0,0.5,1.0,0.0,2.0,4.0,0.0
2013.0,294.0,0.0,1.0,2.0,0.0,2.0,5061.513,1.0
2011.0,204.0,34.0,0.001953125,1.0,0.0,1.0,8.0,0.0
2013.0,297.0,144.0,2.1958785,557.0,0.0,1.0,20.0,1.0
2018.0,109.0,0.0,1.0,1.0,0.0,1.0,6.8,0.0
2016.0,222.0,4.0,0.5,1.0,0.0,2.0,12.155,1.0
2016.0,151.0,0.0,0.5,1.0,0.0,2.0,5.0,0.0
2016.0,289.0,0.0,0.5,1.0,0.0,2.0,6.463,1.0
2018.0,16.0,0.0,0.5,1.0,0.0,2.0,116.865204,0.0
2012.0,139.0,144.0,0.31531727,903.0,903.0,3.0,222.83533,0.0
2014.0,109.0,0.0,1.0,1.0,0.0,1.0,9.995,1.0
2016.0,144.0,0.0,1.0,1.0,0.0,1.0,3.2738233,0.0
2014.0,67.0,2.0,0.25,1.0,0.0,1.0,3.96,1.0
2016.0,72.0,144.0,0.6767135,4256.0,0.0,1.0,16.443798,0.0
2011.0,154.0,38.0,0.00048828125,1.0,0.0,2.0,50.0,0.0
2014.0,65.0,2.0,3.5416667,5.0,0.0,8.0,166.91998,1.0
2017.0,198.0,4.0,0.25,1.0,0.0,2.0,4.0,1.0
2016.0,280.0,144.0,0.64695054,2565.0,0.0,4.0,20.0,1.0
2016.0,147.0,4.0,0.16666667,2.0,0.0,2.0,12.0,1.0
2012.0,191.0,2.0,0.019183673,55.0,0.0,1.0,11.2,0.0
2016.0,292.0,118.0,0.018229702,4.0,1.0,4.0,20.0,1.0
2015.0,298.0,144.0,0.027030947,1578.0,0.0,1.0,18.6,1.0
2013.0,345.0,8.0,0.25,1.0,0.0,1.0,5.0,1.0
2011.0,298.0,0.0,1.0,1.0,0.0,2.0,82.2,0.0
2012.0,235.0,2.0,0.5,1.0,0.0,2.0,500.0,0.0
2013.0,13.0,4.0,0.25,1.0,0.0,2.0,12.0,0.0
2018.0,115.0,6.0,1.0,1.0,0.0,2.0,3.9485662,0.0
2014.0,69.0,0.0,0.09090909,1.0,0.0,1.0,30.0,1.0
2016.0,100.0,0.0,1.0,1.0,0.0,2.0,7.0,1.0
2017.0,115.0,0.0,1.0,1.0,0.0,2.0,7.886,1.0
2014.0,307.0,144.0,0.0013922553,2386.0,2315.0,2.0,10.643931,0.0
2014.0,298.0,18.0,0.0078125,1.0,0.0,2.0,9.78,0.0
2015.0,221.0,144.0,1.3809063e-05,1224.0,0.0,2.0,3.8,0.0
2012.0,14.0,2.0,0.018946396,64.0,0.0,1.0,5.0,0.0
2014.0,127.0,144.0,0.0014573247,1533.0,1442.0,2.0,3.53482,0.0
2016.0,2.0,2.0,0.0005717553,1.0,0.0,1.0,3.2414472,0.0
2013.0,46.0,144.0,9.152077e-13,2853.0,0.0,2.0,2761.97,0.0
2014.0,104.0,144.0,0.15471889,1117.0,0.0,2.0,3.7462,1.0
2017.0,259.0,36.0,1.0,1.0,0.0,2.0,62.574657,0.0
2012.0,237.0,140.0,0.25,1003.0,0.0,2.0,14.020784,0.0
2017.0,276.0,0.0,1.0,1.0,0.0,2.0,8.944633,0.0
2014.0,261.0,144.0,0.024390362,819.0,0.0,1.0,6.11,0.0
2015.0,211.0,14.0,0.0006510417,1.0,0.0,1.0,17.9,1.0
2013.0,313.0,10.0,1.5,4.0,0.0,6.0,25.05661,1.0
2014.0,152.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0
2012.0,70.0,0.0,1.0,1.0,0.0,1.0,14.934659,0.0
2015.0,301.0,10.0,0.015625,1.0,0.0,2.0,1807.5737,0.0
2013.0,308.0,2.0,0.16666667,1.0,0.0,2.0,4.9908257,1.0
2017.0,50.0,2.0,1.0,1.0,0.0,2.0,4.4571185,0.0
2014.0,120.0,0.0,1.0,1.0,0.0,1.0,3.8027887,1.0
2017.0,90.0,144.0,0.002293375,5225.0,0.0,2.0,1527.1993,0.0
2015.0,111.0,4.0,1.09375,4.0,0.0,1.0,22.215292,1.0
2014.0,94.0,144.0,0.0015823038,1528.0,1528.0,2.0,129.69272,0.0
2014.0,169.0,4.0,0.041666668,1.0,0.0,1.0,4.5410967,1.0
2016.0,342.0,28.0,0.07701613,18.0,0.0,1.0,40.0,1.0
2018.0,158.0,0.0,1.0,1.0,0.0,2.0,4.800751,0.0
2016.0,273.0,144.0,0.15858081,4839.0,0.0,2.0,10.0,1.0
2014.0,84.0,8.0,1.3392857,6.0,1.0,4.0,50.436237,1.0
