,year,day,length,avg_weight,count,missing_scales,fish_nearby,income
378,2014.0,99.0,0.0,0.5,1.0,0.0,2.0,20.528202
379,2014.0,101.0,8.0,0.02,1.0,0.0,1.0,20.047
380,2015.0,217.0,144.0,0.016338388,1887.0,0.0,1.0,17.655
381,2018.0,69.0,0.0,0.16666667,1.0,0.0,2.0,3.005
382,2013.0,242.0,14.0,0.089888394,18.0,0.0,6.0,9.0
383,2015.0,102.0,10.0,0.0625,1.0,0.0,2.0,11.021871
384,2016.0,198.0,0.0,1.0,1.0,0.0,2.0,5.405
385,2015.0,198.0,66.0,0.0012671845,63.0,63.0,2.0,6.704
386,2017.0,275.0,6.0,0.5,4.0,0.0,2.0,4.307099
387,2016.0,35.0,144.0,0.05072566,6370.0,0.0,2.0,330.7818
388,2012.0,347.0,0.0,1.0,1.0,0.0,1.0,10.0
389,2015.0,196.0,12.0,0.0078125,1.0,0.0,1.0,25.0
390,2015.0,317.0,2.0,1.0,1.0,0.0,2.0,8.725029
391,2014.0,255.0,144.0,1.3239809e-05,1638.0,1617.0,2.0,45.9
392,2016.0,151.0,10.0,0.5,1.0,0.0,2.0,5.424
393,2016.0,277.0,144.0,1.4551915e-11,1.0,0.0,2.0,5.254
394,2013.0,303.0,2.0,0.5,1.0,0.0,1.0,18.008
395,2012.0,360.0,14.0,0.125,1.0,0.0,2.0,3.1686018
396,2013.0,216.0,0.0,0.5,1.0,0.0,2.0,17.0
397,2014.0,182.0,4.0,0.125,1.0,0.0,1.0,15.517448
398,2014.0,356.0,2.0,2.0,1.0,1.0,6.0,77.047295
399,2011.0,101.0,4.0,0.375,2.0,0.0,2.0,110.3
400,2016.0,142.0,0.0,1.0,1.0,0.0,2.0,12.0
401,2011.0,348.0,0.0,0.5,1.0,0.0,2.0,3.9084222
402,2015.0,144.0,144.0,0.050240487,1614.0,1609.0,2.0,68.8682
403,2013.0,16.0,144.0,0.13738336,3129.0,0.0,2.0,3.427696
404,2016.0,295.0,66.0,0.0625,1.0,0.0,2.0,10.0
405,2014.0,97.0,0.0,1.0,1.0,0.0,1.0,3.0925138
406,2017.0,65.0,2.0,0.33333334,1.0,0.0,2.0,10.0
407,2016.0,156.0,0.0,0.5,1.0,0.0,2.0,83.2043
408,2013.0,251.0,98.0,0.04540232,218.0,0.0,2.0,13.08504
409,2018.0,203.0,6.0,0.5,1.0,0.0,2.0,3.3861227
410,2017.0,121.0,10.0,1.0008117,3.0,0.0,4.0,16.76974
411,2014.0,105.0,12.0,0.33891204,4.0,0.0,1.0,3.267
412,2016.0,253.0,144.0,0.034462426,3580.0,0.0,1.0,100.0
413,2016.0,194.0,144.0,0.022026265,5999.0,0.0,2.0,8.232
414,2017.0,187.0,120.0,2.910383e-11,1.0,0.0,2.0,5.0
415,2015.0,306.0,2.0,0.625,1.0,1.0,3.0,13.949718
416,2013.0,298.0,2.0,0.25,1.0,0.0,2.0,4.1602173
417,2011.0,348.0,12.0,0.015625,1.0,0.0,1.0,10.310666
418,2013.0,332.0,18.0,0.11015625,15.0,0.0,4.0,87.469
419,2012.0,362.0,0.0,0.5,1.0,0.0,2.0,8.0
420,2017.0,95.0,26.0,0.5,1.0,0.0,1.0,80.0
421,2016.0,292.0,16.0,0.0625,1.0,0.0,2.0,10.0
422,2013.0,115.0,2.0,0.5,1.0,0.0,1.0,680.167
423,2012.0,360.0,6.0,0.017857144,1.0,0.0,2.0,44.765533
424,2015.0,259.0,4.0,4.6296296e-05,1.0,0.0,1.0,31.3
425,2017.0,101.0,4.0,0.2,1.0,0.0,2.0,16.772375
426,2016.0,178.0,6.0,0.06944445,2.0,0.0,2.0,10.3205
427,2013.0,51.0,2.0,0.25,1.0,0.0,2.0,10.007468
428,2014.0,183.0,144.0,0.65209866,895.0,501.0,9.0,1910.0111
429,2018.0,281.0,0.0,1.0,1.0,0.0,1.0,3.3193262
430,2013.0,300.0,4.0,1.75,3.0,0.0,4.0,60.0
431,2017.0,233.0,144.0,0.40505356,2919.0,0.0,2.0,9.216086
432,2013.0,56.0,2.0,0.25,1.0,0.0,1.0,20.0
433,2015.0,272.0,144.0,0.06310668,4590.0,2453.0,1.0,8.9305
434,2012.0,25.0,0.0,1.0,1.0,0.0,1.0,239.6
435,2017.0,9.0,12.0,0.25,1.0,0.0,2.0,5.4
436,2015.0,269.0,144.0,0.740498,376.0,0.0,2.0,22.449432
437,2016.0,146.0,10.0,0.125,1.0,0.0,2.0,15.0
438,2011.0,354.0,8.0,0.017516507,53.0,0.0,1.0,11.1
439,2012.0,230.0,0.0,1.0,1.0,0.0,2.0,30000.0
440,2014.0,69.0,0.0,1.0,1.0,0.0,1.0,135.0
441,2014.0,78.0,6.0,2.70625,6.0,2.0,3.0,270.0
442,2013.0,329.0,4.0,0.5,1.0,0.0,2.0,24.72
443,2017.0,2.0,6.0,0.33333334,1.0,0.0,2.0,7.99
444,2018.0,269.0,4.0,1.25,2.0,0.0,2.0,128.95938
445,2012.0,33.0,10.0,0.100900136,36.0,32.0,5.0,15.662727
446,2016.0,236.0,10.0,0.03125,1.0,0.0,1.0,30.0
447,2015.0,167.0,0.0,0.5,1.0,0.0,1.0,160.0
448,2016.0,91.0,144.0,0.053226076,4975.0,0.0,1.0,40.999
449,2018.0,175.0,10.0,1.0,1.0,0.0,2.0,4.666635
450,2011.0,140.0,30.0,0.00024414062,1.0,0.0,1.0,10.1
451,2017.0,148.0,144.0,0.6338531,6575.0,6571.0,1.0,8.6
452,2013.0,300.0,130.0,5.6544323,1595.0,0.0,3.0,576.99
453,2014.0,149.0,2.0,1.5,3.0,0.0,1.0,200.0
454,2018.0,252.0,144.0,0.90417653,3962.0,0.0,2.0,15.685204
455,2015.0,153.0,8.0,0.125,1.0,0.0,1.0,21.3
456,2016.0,145.0,48.0,6.1035156e-05,1.0,0.0,2.0,24.0
457,2016.0,322.0,28.0,0.0078125,1.0,0.0,2.0,10.0
458,2012.0,54.0,4.0,0.25,1.0,0.0,2.0,1099.8
459,2013.0,205.0,48.0,9.536743e-07,1.0,0.0,1.0,4.23
460,2016.0,201.0,2.0,0.25,1.0,0.0,1.0,20.005514
461,2016.0,325.0,0.0,0.071428575,1.0,0.0,2.0,5.391
462,2016.0,303.0,2.0,0.52040815,2.0,0.0,2.0,10.0
463,2014.0,329.0,16.0,3.0339925e-11,1.0,1.0,2.0,3.08
464,2016.0,140.0,144.0,0.00436336,3464.0,0.0,2.0,12.5
465,2015.0,7.0,0.0,1.0,1.0,0.0,1.0,6.85422
466,2014.0,171.0,0.0,0.5,1.0,0.0,1.0,5.0
467,2012.0,178.0,2.0,0.33333334,1.0,0.0,2.0,20.344341
468,2016.0,161.0,144.0,1.0495205,4290.0,8.0,2.0,7.8940716
469,2013.0,315.0,0.0,2.0,2.0,0.0,4.0,10.372252
470,2012.0,166.0,54.0,6.750198e-05,16.0,16.0,2.0,40.19597
471,2017.0,55.0,0.0,1.0,1.0,0.0,2.0,10.37869
472,2014.0,20.0,2.0,1.5,3.0,0.0,2.0,148.7791
473,2013.0,219.0,144.0,1.926492,1346.0,7.0,6.0,60.2394
474,2014.0,136.0,134.0,1.0,1.0,0.0,2.0,5.06054
475,2013.0,294.0,4.0,0.25,1.0,0.0,2.0,4.04
476,2014.0,156.0,2.0,0.083333336,1.0,0.0,1.0,3.0015
477,2013.0,275.0,0.0,0.5,1.0,0.0,1.0,680.0
478,2016.0,3.0,2.0,0.25,1.0,0.0,2.0,12.010609
479,2014.0,196.0,0.0,0.032258064,1.0,0.0,1.0,4.949557
480,2014.0,187.0,30.0,0.0017783386,10.0,10.0,2.0,4.9309144
481,2017.0,194.0,2.0,0.041666668,1.0,0.0,2.0,3.051
482,2014.0,112.0,14.0,0.065,2.0,0.0,1.0,15.9367
483,2016.0,314.0,44.0,3.8146973e-06,1.0,0.0,2.0,10.0
484,2014.0,81.0,0.0,1.0,1.0,0.0,2.0,22.0
485,2018.0,224.0,2.0,0.5,1.0,0.0,1.0,10.0
486,2016.0,296.0,58.0,0.060957637,6.0,0.0,1.0,5.8985
487,2017.0,316.0,0.0,1.0,1.0,0.0,1.0,6.7270656
488,2015.0,344.0,144.0,0.048861496,4703.0,0.0,1.0,8.178
489,2015.0,300.0,4.0,1.0,1.0,0.0,1.0,18.0
490,2016.0,83.0,2.0,0.5,2.0,0.0,2.0,30.0
491,2013.0,315.0,144.0,4.7423205,1511.0,66.0,9.0,118.34092
492,2013.0,315.0,6.0,0.5,5.0,0.0,2.0,47.83547
493,2017.0,319.0,16.0,1.0,1.0,0.0,2.0,4.0978813
494,2015.0,261.0,22.0,0.015625,1.0,0.0,1.0,22.0
495,2014.0,86.0,0.0,1.0,1.0,0.0,2.0,4.1
496,2013.0,173.0,0.0,1.0,1.0,0.0,2.0,5.460662
497,2015.0,309.0,144.0,0.0006932362,8648.0,7377.0,2.0,34.788303
498,2014.0,77.0,142.0,0.25000265,1227.0,0.0,1.0,9.99
499,2017.0,123.0,0.0,0.5,1.0,0.0,2.0,5.7854285
500,2014.0,67.0,0.0,1.0,1.0,0.0,1.0,3.14565
501,2016.0,160.0,14.0,0.016927084,4.0,0.0,2.0,12.0
502,2016.0,306.0,144.0,0.061414856,4448.0,0.0,1.0,20.598757
503,2016.0,280.0,0.0,1.0,1.0,0.0,1.0,30.0
504,2012.0,13.0,26.0,1.0,1.0,0.0,2.0,7.7148743
505,2016.0,359.0,18.0,0.125,1.0,0.0,1.0,98.2789
506,2016.0,203.0,0.0,0.5,1.0,0.0,2.0,15.0
507,2014.0,125.0,8.0,0.25,1.0,0.0,2.0,18.425018
508,2011.0,215.0,44.0,1.5894571e-05,50.0,0.0,2.0,185.1
509,2013.0,335.0,2.0,1.5,2.0,0.0,2.0,379.7001
510,2011.0,327.0,2.0,0.017114915,45.0,0.0,2.0,7.1
511,2015.0,65.0,6.0,0.05,1.0,0.0,1.0,5.0
512,2013.0,317.0,2.0,0.0625,1.0,0.0,2.0,3.0344093
513,2013.0,162.0,4.0,0.5,2.0,0.0,1.0,16.1
514,2015.0,253.0,144.0,0.51823807,746.0,0.0,2.0,22.899172
515,2016.0,322.0,44.0,0.03125,1.0,0.0,2.0,10.0
516,2016.0,327.0,144.0,1.0170076,2405.0,0.0,1.0,99.997
517,2016.0,152.0,36.0,7.6293945e-06,1.0,0.0,2.0,12.5
518,2013.0,350.0,144.0,0.34292054,2018.0,2012.0,12.0,122.0
519,2013.0,120.0,2.0,0.5,1.0,0.0,2.0,220.41176
520,2018.0,236.0,8.0,0.75,2.0,0.0,2.0,3.1615453
521,2013.0,279.0,14.0,0.22916667,4.0,0.0,2.0,5.0
522,2014.0,199.0,8.0,0.055555556,1.0,0.0,1.0,4.2925925
523,2013.0,214.0,14.0,0.00390625,1.0,0.0,2.0,29.05
524,2016.0,11.0,2.0,0.5,1.0,0.0,2.0,5.744506
525,2015.0,107.0,4.0,0.05,2.0,0.0,2.0,10.097939
526,2012.0,132.0,12.0,0.5,1.0,0.0,2.0,4.812329
527,2011.0,58.0,30.0,3.2926862e-05,41.0,0.0,2.0,37.8
528,2016.0,42.0,144.0,0.020530999,5342.0,5234.0,1.0,26.269672
529,2015.0,62.0,8.0,0.0825,2.0,0.0,2.0,442.05008
530,2016.0,116.0,62.0,0.00024414062,1.0,0.0,2.0,62.469524
531,2016.0,240.0,2.0,1.0,1.0,0.0,2.0,3.92782
532,2016.0,83.0,32.0,0.00016212463,11.0,11.0,4.0,41.002636
533,2015.0,184.0,12.0,0.2046875,3.0,0.0,2.0,39.8
534,2013.0,248.0,144.0,2.2866254,1829.0,5.0,8.0,24.026468
535,2014.0,95.0,104.0,0.009513093,239.0,239.0,2.0,4.9813366
536,2018.0,8.0,144.0,0.0033679432,11996.0,0.0,2.0,5.9846654
537,2012.0,262.0,92.0,0.125,1.0,0.0,2.0,85.815
538,2017.0,83.0,4.0,0.0069444445,1.0,0.0,1.0,214.729
539,2017.0,7.0,138.0,0.40889534,463.0,0.0,2.0,39.545647
540,2012.0,347.0,0.0,0.5,1.0,0.0,1.0,223.238
541,2012.0,214.0,20.0,0.00390625,1.0,0.0,2.0,4.6497493
542,2015.0,204.0,144.0,9.74034e-07,1889.0,1819.0,2.0,490.0
543,2014.0,327.0,16.0,0.05,1.0,0.0,2.0,8.965296
544,2014.0,231.0,0.0,1.0,1.0,0.0,1.0,26.197256
545,2014.0,76.0,8.0,0.0625,1.0,0.0,2.0,10.0
546,2012.0,161.0,4.0,0.027777778,1.0,0.0,1.0,13.591342
547,2016.0,49.0,16.0,0.03125,1.0,0.0,1.0,3.6
548,2016.0,281.0,144.0,2.0818026e-05,1398.0,0.0,2.0,10.0
549,2013.0,319.0,6.0,0.5,2.0,0.0,1.0,70.0
550,2017.0,283.0,64.0,0.00012207031,1.0,0.0,2.0,64.053
551,2014.0,82.0,6.0,0.25,1.0,0.0,1.0,31.84911
552,2015.0,153.0,4.0,1.75,3.0,0.0,2.0,33.197056
553,2016.0,300.0,144.0,0.00013737148,2702.0,0.0,2.0,4.0
554,2016.0,212.0,144.0,0.053727604,3371.0,0.0,2.0,7.393
555,2013.0,333.0,8.0,1.0,1.0,0.0,2.0,11.9853
556,2016.0,342.0,0.0,1.0,1.0,0.0,2.0,5.503
557,2014.0,271.0,144.0,2.1091972e-15,1363.0,934.0,2.0,12.496
558,2017.0,218.0,2.0,0.071428575,1.0,0.0,2.0,4.0
559,2016.0,269.0,0.0,1.0,1.0,0.0,2.0,150.0
560,2017.0,99.0,144.0,0.005901836,3558.0,0.0,2.0,35.8
561,2015.0,175.0,144.0,0.046490952,1208.0,0.0,1.0,20.8
562,2016.0,337.0,4.0,0.25,1.0,0.0,2.0,20.002756
563,2016.0,83.0,0.0,1.0,1.0,0.0,1.0,5.0
564,2017.0,20.0,24.0,0.0009765625,1.0,0.0,2.0,10.0
565,2016.0,217.0,0.0,0.5,1.0,0.0,1.0,26.443817
566,2016.0,97.0,144.0,0.010543575,335.0,0.0,1.0,30.0
567,2014.0,176.0,0.0,0.06666667,1.0,0.0,2.0,336.0267
568,2012.0,227.0,0.0,0.5,1.0,0.0,2.0,20.0
569,2013.0,301.0,32.0,0.091941364,77.0,0.0,1.0,20.0
570,2017.0,137.0,6.0,0.0625,1.0,0.0,2.0,5.9
571,2011.0,349.0,4.0,0.875,3.0,0.0,3.0,19.23892
572,2014.0,110.0,2.0,2.5,4.0,0.0,4.0,212.0
573,2016.0,195.0,2.0,0.5,1.0,0.0,1.0,20.0
574,2016.0,273.0,144.0,2.2600615e-07,1024.0,0.0,1.0,29.998474
575,2014.0,77.0,16.0,2.8399122,9.0,0.0,3.0,13.764719
576,2016.0,254.0,142.0,0.00067350466,225.0,0.0,1.0,20.0
577,2012.0,89.0,30.0,0.44561532,16.0,0.0,1.0,1075.269
578,2014.0,69.0,2.0,1.0,2.0,0.0,1.0,14.84375
579,2015.0,120.0,4.0,0.5,1.0,0.0,2.0,5.0022297
580,2014.0,37.0,0.0,1.0,1.0,0.0,1.0,5.0
581,2014.0,103.0,0.0,1.0,1.0,0.0,1.0,29.817564
582,2017.0,34.0,2.0,0.25,1.0,0.0,2.0,20.0
583,2013.0,344.0,144.0,4.4703936999999996e-29,1246.0,0.0,2.0,11.816046
584,2013.0,265.0,2.0,0.25,1.0,0.0,1.0,6.104872
585,2012.0,271.0,0.0,0.5,1.0,0.0,1.0,5.2831726
586,2012.0,309.0,0.0,1.0,1.0,0.0,2.0,5.621285
587,2012.0,293.0,58.0,9.536743e-07,1.0,0.0,2.0,65.1569
588,2014.0,71.0,0.0,1.5,2.0,0.0,3.0,36.0575
589,2012.0,132.0,0.0,1.0,1.0,0.0,1.0,1004.5504
590,2014.0,172.0,144.0,0.6676849,905.0,0.0,1.0,45.0
591,2016.0,149.0,4.0,0.25,1.0,0.0,2.0,12.0
592,2013.0,331.0,144.0,0.008738426,6127.0,0.0,1.0,5.0
593,2013.0,42.0,0.0,0.5,1.0,0.0,2.0,326.49344
594,2016.0,287.0,0.0,1.0,1.0,0.0,1.0,40.0
595,2018.0,206.0,10.0,1.0,1.0,0.0,2.0,41.235332
596,2013.0,180.0,2.0,0.25,1.0,0.0,1.0,12.329718
597,2015.0,35.0,10.0,0.625,2.0,0.0,2.0,7.07179
598,2011.0,262.0,54.0,7.6293945e-06,43.0,0.0,1.0,49.2
599,2013.0,329.0,2.0,0.25,1.0,0.0,1.0,5.0
600,2017.0,25.0,4.0,0.2,1.0,0.0,2.0,10.0
601,2016.0,239.0,10.0,0.0011111111,1.0,0.0,2.0,8.291
602,2016.0,232.0,44.0,0.002166748,1.0,1.0,2.0,20.0
603,2011.0,294.0,0.0,0.5,1.0,0.0,2.0,36.76092
604,2014.0,149.0,0.0,1.0,2.0,0.0,2.0,153.38
605,2011.0,175.0,36.0,1.9073486e-06,1.0,0.0,2.0,249426.9
606,2013.0,325.0,2.0,1.5,2.0,0.0,3.0,40.0
607,2016.0,77.0,144.0,0.014372063,3932.0,0.0,2.0,5.0
608,2013.0,332.0,6.0,0.0625,1.0,0.0,1.0,4.1375456
609,2014.0,150.0,144.0,0.010635086,1435.0,1412.0,4.0,12.340342
610,2016.0,17.0,2.0,0.5,1.0,0.0,2.0,3.632
611,2016.0,228.0,144.0,0.037508715,3801.0,0.0,2.0,4.3984995
612,2016.0,122.0,144.0,0.22395478,1847.0,0.0,1.0,15.0
613,2014.0,106.0,6.0,0.1,1.0,0.0,2.0,12.028384
614,2016.0,319.0,24.0,0.125,1.0,0.0,2.0,187.26509
615,2011.0,296.0,22.0,0.0078125,1.0,0.0,1.0,28.1
616,2012.0,308.0,0.0,1.0,1.0,0.0,1.0,10.799427
617,2016.0,335.0,0.0,1.0,1.0,0.0,1.0,3.0525503
618,2013.0,270.0,4.0,0.125,1.0,0.0,2.0,29.7
619,2015.0,295.0,144.0,0.027981501,400.0,0.0,2.0,79.83
620,2011.0,31.0,74.0,1.0,1.0,0.0,2.0,2261.5
621,2012.0,66.0,0.0,1.0,1.0,0.0,1.0,1329.75
622,2014.0,184.0,0.0,1.0,1.0,0.0,1.0,15.674
623,2016.0,181.0,0.0,1.0,1.0,0.0,1.0,7.899643
624,2014.0,335.0,12.0,1.0,1.0,0.0,2.0,9.55469
625,2014.0,110.0,144.0,0.017612135,577.0,551.0,1.0,120.0
626,2016.0,204.0,0.0,0.5,1.0,0.0,1.0,12.0
627,2016.0,125.0,0.0,0.5,1.0,0.0,2.0,12.5
628,2016.0,354.0,144.0,0.34832886,2652.0,0.0,2.0,26.122267
629,2014.0,94.0,0.0,0.5,1.0,0.0,1.0,20.696665
630,2014.0,166.0,0.0,0.5,1.0,0.0,1.0,100.0
631,2013.0,105.0,14.0,0.25158253,18.0,0.0,1.0,156.56677
632,2016.0,111.0,0.0,1.0,1.0,0.0,1.0,4.999
633,2011.0,39.0,8.0,0.0625,1.0,0.0,2.0,434.4
634,2014.0,91.0,144.0,0.28335044,1304.0,1304.0,5.0,47.34657
635,2011.0,60.0,42.0,0.0010127315,28.0,0.0,2.0,15.3
636,2014.0,79.0,144.0,2.5522375,1966.0,1822.0,3.0,32.895832
637,2013.0,271.0,144.0,0.11575835,1618.0,0.0,2.0,13.04
638,2016.0,302.0,6.0,0.25,1.0,0.0,1.0,6.9163094
639,2013.0,298.0,0.0,1.0,1.0,0.0,2.0,5.5
640,2014.0,96.0,34.0,0.04790625,4.0,0.0,3.0,35.8
641,2013.0,271.0,144.0,0.0075637097,1678.0,0.0,2.0,57.211
642,2016.0,300.0,144.0,0.14292724,596.0,0.0,1.0,6.334
643,2012.0,254.0,6.0,0.13283096,61.0,0.0,2.0,22.19
644,2016.0,164.0,0.0,0.5,1.0,0.0,2.0,12.0
645,2011.0,298.0,2.0,1.0,1.0,0.0,2.0,11.5
646,2011.0,20.0,0.0,1.0,1.0,0.0,2.0,498.7
647,2011.0,210.0,0.0,0.02631579,1.0,0.0,1.0,10.0
648,2014.0,159.0,2.0,1.5,1.0,1.0,3.0,7.8453
649,2013.0,339.0,8.0,0.01,1.0,0.0,1.0,188.25
650,2016.0,133.0,0.0,0.5,1.0,0.0,2.0,12.0
651,2014.0,98.0,2.0,0.75,1.0,1.0,4.0,100.0
652,2016.0,81.0,2.0,0.25,1.0,0.0,2.0,4.54867
653,2017.0,121.0,0.0,1.0,1.0,0.0,2.0,8.0
654,2016.0,182.0,2.0,1.0,1.0,0.0,2.0,13.61
655,2017.0,45.0,6.0,0.0625,1.0,0.0,2.0,8.0
656,2014.0,190.0,144.0,1.2931633,564.0,564.0,4.0,120.00006
657,2014.0,97.0,24.0,0.25,1.0,0.0,2.0,3.28
658,2018.0,34.0,28.0,0.20833333,2.0,0.0,2.0,4.19725
659,2015.0,79.0,144.0,0.0076493057,2806.0,2656.0,2.0,49.51435
660,2016.0,237.0,8.0,0.125,1.0,0.0,1.0,30.0
661,2016.0,130.0,20.0,0.00390625,1.0,0.0,1.0,20.0
662,2016.0,216.0,10.0,0.25,1.0,0.0,1.0,10.0
663,2014.0,305.0,144.0,0.45556644,1526.0,1285.0,4.0,30.079422
664,2013.0,341.0,2.0,0.75,2.0,0.0,2.0,33.84944
665,2014.0,169.0,70.0,0.017593503,5.0,0.0,4.0,550.0
666,2017.0,149.0,54.0,1.808449e-05,1.0,0.0,2.0,5.005
667,2016.0,31.0,144.0,0.1234404,2835.0,0.0,1.0,14.8049555
668,2016.0,148.0,144.0,0.03171487,1278.0,0.0,1.0,50.0
669,2014.0,229.0,34.0,0.011012479,13.0,0.0,2.0,8.2065935
670,2014.0,100.0,144.0,1.7582343,2140.0,4.0,5.0,409.46326
671,2014.0,23.0,144.0,3.425389,1979.0,1977.0,7.0,81.77198
672,2018.0,135.0,144.0,0.12497004,5810.0,0.0,2.0,5.36
673,2018.0,16.0,0.0,1.0,1.0,0.0,1.0,4.1322274
674,2011.0,244.0,44.0,0.00053267047,48.0,0.0,1.0,3.0
675,2016.0,287.0,0.0,0.5,1.0,0.0,1.0,499.99774
676,2016.0,176.0,2.0,0.5,1.0,0.0,1.0,40.0
677,2014.0,81.0,22.0,0.069946244,3.0,0.0,4.0,20.0
678,2017.0,70.0,0.0,0.025641026,1.0,0.0,2.0,13.504591
679,2013.0,278.0,4.0,4.75,6.0,0.0,5.0,43.480488
680,2015.0,87.0,4.0,0.083333336,1.0,0.0,1.0,15.83686
681,2011.0,254.0,10.0,0.25657895,39.0,0.0,2.0,452.72
682,2016.0,204.0,8.0,1.0,1.0,0.0,1.0,20.0
683,2015.0,5.0,2.0,0.00050890585,1.0,0.0,1.0,16.905476
684,2012.0,56.0,8.0,0.07443563,25.0,24.0,4.0,10.462242
685,2013.0,22.0,2.0,0.75,2.0,0.0,4.0,70.0
686,2013.0,283.0,0.0,0.5,1.0,0.0,1.0,20.0
687,2017.0,89.0,6.0,1.0,1.0,0.0,2.0,75.78596
688,2013.0,363.0,0.0,1.0,1.0,0.0,1.0,7.21
689,2016.0,219.0,4.0,0.25,1.0,0.0,1.0,143.10356
690,2013.0,284.0,0.0,0.5,1.0,0.0,2.0,166.84647
691,2014.0,308.0,36.0,0.023925781,3.0,0.0,1.0,111.327736
692,2018.0,111.0,0.0,1.0,1.0,0.0,1.0,4.85
693,2016.0,144.0,0.0,1.0,1.0,0.0,2.0,12.0
694,2012.0,347.0,0.0,0.5,1.0,0.0,1.0,650.8268
695,2015.0,286.0,144.0,3.7189343,445.0,0.0,4.0,31.41
696,2011.0,180.0,38.0,0.13839476,8.0,0.0,3.0,49.4
697,2012.0,233.0,2.0,0.25,1.0,0.0,1.0,68.59684
698,2014.0,53.0,0.0,1.5,2.0,0.0,2.0,104.058
699,2016.0,131.0,144.0,1.2029266,4673.0,0.0,5.0,13.4971
700,2017.0,34.0,0.0,0.5,1.0,0.0,1.0,10.0
701,2016.0,142.0,22.0,0.00390625,1.0,0.0,2.0,12.5
702,2016.0,309.0,6.0,0.010416667,1.0,0.0,2.0,10.0
703,2015.0,16.0,30.0,0.00024414062,1.0,0.0,2.0,60.625107
704,2012.0,69.0,8.0,0.033205967,20.0,19.0,4.0,10.913628
705,2018.0,28.0,144.0,0.00386576,1057.0,0.0,2.0,8.117513
706,2017.0,58.0,2.0,1.5,1.0,1.0,2.0,57.97017
707,2015.0,169.0,10.0,0.125,1.0,0.0,1.0,19.95
708,2017.0,42.0,144.0,0.6604119,287.0,2.0,8.0,281.15115
709,2017.0,86.0,144.0,0.00045869296,5545.0,0.0,1.0,36.602753
710,2015.0,290.0,6.0,0.5625,2.0,0.0,2.0,19.0
711,2016.0,59.0,144.0,2.3194418e-15,853.0,0.0,2.0,1524.6772
712,2012.0,76.0,0.0,0.5,1.0,0.0,1.0,8.798185
713,2013.0,294.0,2.0,0.5,1.0,0.0,2.0,4.0
714,2014.0,86.0,0.0,2.0,3.0,0.0,5.0,96.485
715,2012.0,313.0,72.0,0.0009765625,1.0,0.0,2.0,329.79294
716,2014.0,99.0,144.0,1.4547259,1513.0,1272.0,4.0,34.287285
717,2014.0,2.0,10.0,0.00083333335,1.0,0.0,2.0,5.053283
718,2014.0,113.0,0.0,1.0,1.0,0.0,1.0,6.952586
719,2014.0,271.0,144.0,0.0022817925,1098.0,1098.0,2.0,11.395767
720,2014.0,112.0,120.0,4.656613e-10,1.0,0.0,1.0,6.955
721,2018.0,313.0,144.0,0.07911049,4949.0,0.0,2.0,7.3366385
722,2012.0,99.0,0.0,0.5,1.0,0.0,2.0,114.5
723,2014.0,119.0,144.0,1.2743684,833.0,1.0,2.0,9.085253
724,2012.0,6.0,2.0,0.25,1.0,0.0,1.0,23.502474
725,2014.0,98.0,4.0,0.00065445027,1.0,0.0,2.0,9.116179
726,2014.0,98.0,144.0,1.1689863,1614.0,1580.0,5.0,100.748
727,2016.0,197.0,2.0,0.5,1.0,0.0,1.0,4.51806
728,2017.0,122.0,0.0,1.0,1.0,0.0,1.0,19.41059
729,2017.0,79.0,4.0,0.25,1.0,0.0,2.0,9.66425
730,2017.0,105.0,4.0,0.5,1.0,0.0,2.0,4.01984
731,2017.0,102.0,0.0,1.0,1.0,0.0,2.0,9.91914
732,2013.0,290.0,0.0,2.0,2.0,0.0,4.0,14.42
733,2014.0,157.0,2.0,1.5,2.0,0.0,2.0,23.8
734,2011.0,311.0,24.0,0.00390625,1.0,0.0,2.0,4.0
735,2016.0,69.0,0.0,1.0,1.0,0.0,2.0,5.0
736,2011.0,30.0,2.0,0.25,1.0,0.0,2.0,100.0
737,2011.0,147.0,52.0,2.3841858e-07,1.0,0.0,2.0,92.5
738,2016.0,127.0,10.0,0.125,1.0,0.0,1.0,18.5
739,2011.0,256.0,6.0,0.0625,1.0,0.0,2.0,43.0
740,2016.0,158.0,14.0,0.015625,1.0,0.0,2.0,10.0
741,2015.0,207.0,144.0,0.01739838,626.0,0.0,1.0,34.63
742,2014.0,161.0,42.0,0.00390625,1.0,0.0,1.0,1410.5344
743,2017.0,259.0,144.0,8.138021e-08,3006.0,0.0,1.0,996.32556
744,2016.0,253.0,144.0,3.603645e-05,1383.0,0.0,2.0,9.394155
745,2017.0,25.0,0.0,1.0,1.0,0.0,2.0,4.4805737
746,2016.0,223.0,0.0,1.0,1.0,0.0,2.0,20.0
747,2014.0,80.0,144.0,0.120273516,1920.0,0.0,2.0,9.5
748,2018.0,262.0,2.0,0.33333334,1.0,0.0,2.0,6.3636913
749,2017.0,250.0,48.0,0.25,1.0,0.0,2.0,913.0603
750,2016.0,365.0,0.0,1.0,1.0,0.0,2.0,5.739
751,2013.0,305.0,4.0,1.0076923,2.0,0.0,4.0,18.39
752,2015.0,50.0,0.0,1.0,1.0,0.0,1.0,6.257352
753,2016.0,349.0,144.0,0.6086831,4495.0,0.0,1.0,3.9610157
754,2015.0,324.0,144.0,0.003324035,4780.0,3624.0,2.0,14.691958
